編號,屬性,機構名稱,負責人,區域別,地址,電話,收容對象,核定收容人數,立案日期,Latitude,Longitude
148,私立,新北市私立思親老人長期照顧中心（養護型）,陳韋強,淡水區,淡水區下圭柔山114之6號,26211033,養護,47(含插2管23床),101.02,25.2078021,121.4518129
149,私立,新北市私立思福老人長期照顧中心（養護型）,陳韋志,淡水區,淡水區下圭柔山114之7號,26211033,養護,45(含插2管22床),100.01,25.207422,121.452584
150,私立,新北市私立思源老人養護中心,陳建慶,淡水區,淡水區下圭柔山114之8號,26211033,養護,44(含插2管22床),91.06,25.2086381,121.4461504
151,私立,新北市私立明厚老人長期照顧中心（養護型）,杜詠菁,淡水區,淡水區中正東路1段27號、27號2樓之1,26297281,養護,43(含插2管21床),91.12,25.1634709,121.4519351
152,私立,新北市私立富祥老人長期照顧中心（養護型）,蔣榮芳,淡水區,淡水區民生路47之4號5、6樓、47之5號4、5樓,88093550,養護,36(含插2管18床),100.1,25.1381228,121.4622526
153,私立,新北市私立崇惠老人長期照顧中心（養護型）,鍾秋月,淡水區,淡水區坪頂路70巷27號,86268833,養護,41(含插2管20床),100.07,25.1622272,121.4604483
154,私立,新北市私立模範老人養護中心,劉建梅,新店區,新店區中正路20號3樓、26號3樓,29126188,養護,44(含插2管22床),95.04,24.9696915,121.5453143
155,私立,新北市私立富貴老人養護中心,王明,新店區,新店區中正路22號2樓,29124106,養護,14(含插2管7床),96.12,24.9697489,121.5453689
156,私立,新北市私立榮華老人養護中心,劉建梅,新店區,新店區中正路24號5樓、28號5樓,29124106,養護,24(含插2管12床),95.1,24.9697396,121.5452578
157,私立,新北市私立國泰老人長期照顧中心（養護型）,陳立禹,新店區,新店區中正路284巷4弄1號、1號2樓、1號3樓,29125619,養護,35(含插2管17床),102.03,24.96957,121.545782
158,私立,新北市私立匯安老人長期照顧中心（養護型）,廖麗如,新店區,新店區中正路399巷7號1樓-4樓,86656656,養護,48(含插2管24床),89.03,24.9769242,121.5342167
159,私立,新北市私立樂活老人長期照顧中心（養護型）,井寶琳,新店區,新店區中正路493號8樓,86676483,養護,26(含插2管1床),99.05,24.9828322,121.5335275
159,私立,新北市私立樂活老人長期照顧中心（養護型）,井寶琳,新店區,新店區中正路493號8樓,86676483,長照,23,99.05,24.9828322,121.5335275
160,私立,新北市私立溫昕老人長期照顧中心（養護型）,李玉淑,新店區,新店區中正路539之3號2樓,22190258,養護,39(含插2管19床),102.12,24.9863129,121.5333741
161,私立,財團法人私立廣恩老人養護中心,林偉峰,新店區,新店區北宜路2段579巷45號,22173517,養護,100(含插2管27床),77.01,24.9558119,121.565414
161,私立,財團法人私立廣恩老人養護中心,林偉峰,新店區,新店區北宜路2段579巷45號,22173517,長照,45,77.01,24.9558119,121.565414
162,私立,新北市私立崇登老人養護中心,廖惠珍,新店區,新店區北新路3段145號5樓,89146606,養護,25(含插2管12床),94.03,24.9832862,121.5410991
163,私立,新北市私立新家老人長期照顧中心（養護型）,陳偉修,新店區,新店區民生路13號4樓,55952688,養護,24(含插2管12床),95.01,24.986675,121.533098
164,私立,新北市私立溫馨老人長期照顧中心（養護型）,谷彩虹,新店區,新店區民權路147號4樓,82187408,養護,25(含插2管5床),102.03,24.982259,121.534327
164,私立,新北市私立溫馨老人長期照顧中心（養護型）,谷彩虹,新店區,新店區民權路147號4樓,82187408,長照,15,102.03,24.982259,121.534327
165,私立,新北市私立亞洲老人長期照顧中心（養護型）,陳隆鴻,新店區,新店區民權路42巷59弄2號2樓,86671476,養護,26(含插2管13床),101.05,24.984028,121.538154
166,私立,新北市私立亞恩老人長期照顧中心（養護型）,劉志榮,新店區,新店區民權路42巷59弄2號5樓,89146536,養護,26(含插2管13床),99.03,24.984028,121.538154
167,私立,新北市私立大坪林老人長期照顧中心（養護型）,羅德蘭,新店區,新店區民權路58號5樓、60號5樓,29111377,養護,35(含插2管10床),95.01,24.9830858,121.5387449
167,私立,新北市私立大坪林老人長期照顧中心（養護型）,羅德蘭,新店區,新店區民權路58號5樓、60號5樓,29111377,長照,12,95.01,24.9830858,121.5387449
168,私立,新北市私立皇冠老人養護中心,黃伯超,新店區,新店區民權路60號4樓,29125488,養護,29(含插2管6床),97.02,24.9830917,121.5385785
168,私立,新北市私立皇冠老人養護中心,黃伯超,新店區,新店區民權路60號4樓,29125488,長照,16,97.02,24.9830917,121.5385785
169,私立,新北市私立民權老人長期照顧中心(長期照護型),丘豐英,新店區,新店區民權路88之1號2樓,86671476,長照,16,102.04,24.9832276,121.5367397
170,私立,新北市私立日祥老人養護中心,宋德秋,新店區,新店區百忍街38號,86659609,養護,21(含插2管10床),89.1,24.975969,121.533789
171,私立,新北市私立承新老人長期照顧中心（養護型）,孫國玉,新店區,新店區百忍街38號2樓、3樓、40號2樓、3樓,86653731,養護,45(含插2管22床),101.05,24.975969,121.533789
172,私立,新北市私立匯福老人長期照顧中心（養護型）,廖麗如,新店區,新店區竹林路99號1樓-4樓,22178035,養護,48(含插2管24床),93.01,24.950404,121.554551
173,私立,新北市私立回春老人養護中心,李椿澤,新店區,新店區寶元路2段63號1樓-3樓,29176987,養護,22(含插2管11床),92.12,24.9809928,121.547489
174,私立,新北市私立東海老人長期照顧中心（養護型）,王國強,新店區,新店區寶興路37號4樓,29143333,養護,38(含插2管19床),94.08,24.9742779,121.549202
175,私立,新北市私立南山老人長期照顧中心(養護型),蔡領珠,新店區,新店區寶興路37號5樓,29125070,養護,49(含插2管24床),105.04,24.9742779,121.549202
176,私立,新北市私立莊敬老人長期照顧中心（養護型）,石朝元,新店區,新店區中正路521巷1號3樓、3號3樓,22185571,養護,40(含插2管20床),105.1,24.9852387,121.533487
177,私立,新北市私立康泰老人長期照顧中心（養護型）,何素娥,新店區,新店區民生路15號3樓,22181535,養護,47(含插2管20床),105.09,24.986594,121.533024
178,私立,新北市私立宏安老人長期照顧中心（養護型）,陳柏樵,新莊區,新莊區中正路213之5號、213之6號,22772100,養護,34(含插2管17床),104.11,25.0356828,121.4512102
179,私立,新北市私立新中老人長期照顧中心（養護型）,陳垂彥,新莊區,新莊區中正路316號5樓,29938702,養護,41(含插2管20床),104.09,25.0350447,121.4463869
180,私立,新北市私立長恩老人長期照顧中心（養護型）,黃麗娟,新莊區,新莊區中正路393號4樓,22013158,養護,49(含插2管24床),100.04,25.0345198,121.4456903
181,私立,新北市私立智英老人長期照護中心,劉江裕,新莊區,新莊區中正路544-36號1樓,29085498,長照,25,93.12,25.0316199,121.429873
182,私立,新北市私立中英老人養護中心,劉靜怡,新莊區,新莊區中正路544-36號2樓,29085498,養護,45(含插2管22床),89.09,25.0316199,121.429873
183,私立,新北市私立仁英老人養護中心,劉靜怡,新莊區,新莊區中正路544-36號4樓,29085498,養護,45(含插2管22床),92.08,25.0316199,121.429873
184,私立,新北市私立傅英老人長期照顧中心（養護型）,劉江裕,新莊區,新莊區中正路544-36號3樓,29085498,養護,45(含插2管22床),105.03,25.0316199,121.429873
185,私立,新北市私立佳興老人長期照顧中心（養護型）,黃薏蓁,新莊區,新莊區公園路226號2樓,89920004,養護,21(含插2管10床),104.01,25.0404941,121.4567766
186,私立,新北市私立珍珍老人長期照顧中心（養護型）,吳馥珍,新莊區,新莊區化成路354號3樓,29981530,養護,31(含插2管15床),104.07,25.0492475,121.4659173
187,私立,新北市私立永瑞老人長期照顧中心（養護型）,李瑞昌,新莊區,新莊區化成路354號4樓,29941223,養護,31(含插2管15床),100.01,25.0492475,121.4659173
188,私立,新北市私立景馨老人長期照顧中心（養護型）,陳素琦,新莊區,新莊區化成路63巷41號3樓,89921892,養護,29(含插2管14床),98.06,25.0456789,121.463544
189,私立,新北市私立家安老人長期照顧中心(養護型),王宇文,新莊區,新莊區思源路117號(2層)、119號、119號2樓、121號2樓、123號2樓,89929235,養護,49(含插2管24床),103.04,25.0421262,121.4597565
190,私立,新北市私立馨安老人長期照顧中心（養護型）,楊薇薇,新莊區,新莊區思源路119號3樓、121號3樓、123號3樓,29920766,養護,39(含插2管19床),102.09,25.042257,121.459486
191,私立,新北市私立安馨老人長期照顧中心（養護型）,黃正和,新莊區,新莊區思源路119號4樓、121號4樓、123號4樓,29923339,養護,42(含插2管21床),99.08,25.042257,121.459486
192,私立,新北市私立嘉國老人長期照顧中心（養護型）,吳高丁,新莊區,新莊區思源路87巷18號2樓之1,89922943,養護,36(含插2管18床),91.09,25.0413139,121.4585746
193,私立,新北市私立佳耀老人長期照顧中心（養護型）,吳元耀,新莊區,新莊區思源路87巷18號3樓,89922943,養護,38(含插2管19床),104.11,25.0413139,121.4585746
194,私立,新北市私立景福老人長期照顧中心（養護型）,謝天,新莊區,新莊區新莊路192號,22798833,養護,35(含插2管17床),100.1,25.034936,121.4541594
195,私立,新北市私立老吾老老人長期照顧中心（養護型）,邱垂諒,新莊區,新莊區新樹路315巷1號4樓、1號5樓,22020119,養護,46(含插2管23床),101.07,25.0192832,121.4338182
196,私立,新北市私立佳康老人長期照顧中心（養護型）,羅淑玲,新莊區,新莊區雙鳳路109號4樓、111號4樓、113號4樓,29083466,養護,49(含插2管24床),101.09,25.027824,121.414152
197,私立,新北市私立盛禾老人長期照顧中心（養護型）,何小憶,新莊區,新莊區雙鳳路117號4樓、119號4樓、121號4樓,29060680,養護,47(含插2管23床),101.11,25.027867,121.413721
198,私立,新北市私立吉康老人長期照顧中心(養護型),黃秋雄,新莊區,新莊區雙鳳路121號6樓,29031720,養護,29(含插2管14床),105.04,25.027883,121.413492
199,私立,新北市私立健安老人長期照顧中心（養護型）,廖文義,新莊區,新莊區雙鳳路121號7樓、123號7樓,29031356,養護,37(含插2管18床),103.12,25.027883,121.413492
200,私立,新北市私立宏祈老人長期照顧中心（養護型）,簡文生,瑞芳區,瑞芳區大埔路110號,24579446,養護,48(含插2管24床),102.07,25.1020164,121.7624745
201,私立,新北市私立頤瑞老人長期照顧中心（養護型）,柯素惠,瑞芳區,瑞芳區一坑路502號、502號2樓、502號3樓,24063372,養護,49(含插2管24床),99.06,25.1091044,121.8034801
202,私立,財團法人新北市私立馨園老人養護中心,應?煇,萬里區,萬里區公?崙23-1號,24989331,養護,160(含插2管70床),99.04,25.2133208,121.6362124
203,公立,新北市立仁愛之家,吳欽仁,萬里區,萬里區玉田路61號,24922511,安養,242,64.07,25.1969393,121.6831465
203,公立,新北市立仁愛之家,吳欽仁,萬里區,萬里區玉田路61號,24922511,養護,174(含插2管60床),64.07,25.1969393,121.6831465
204,私立,新北市私立慈嘉老人長期照顧中心（養護型）,林彩吟,樹林區,樹林區大安路323巷10弄14號、16號、18號、20號,26863706,養護,38(含插2管19床),89.07,24.9910847,121.4172808
205,私立,新北市私立嘉恩老人長期照顧中心（養護型）,簡瑾甄,樹林區,樹林區大安路512號3樓、516號3樓、518號3樓,26833348,養護,47(含插2管23床),101.03,24.986173,121.413523
206,私立,新北市私立嘉和老人長期照顧中心(養護型),簡士閔,樹林區,樹林區大安路516號2樓,26833348,養護,31(含插2管15床),103.05,24.9861403,121.4135108
207,私立,新北市私立恆愛老人長期照顧中心（養護型）,李麗華,樹林區,樹林區中山路2段151巷12號5樓、12之1號5樓,86852927,養護,39(含插2管19床),103.08,24.9780398,121.4064323
208,私立,新北市私立禾閤老人長期照顧中心(養護型),張雅玲,樹林區,樹林區中山路2段162號,26852999,養護,33(含插2管13床),105.07,24.9822644,121.4114267
209,私立,新北市私立慈泰老人長期照顧中心（養護型）,簡士閔,樹林區,樹林區中正路632巷1號,26899333,養護,47(含插2管23床),100.06,24.9988086,121.4279365
210,私立,新北市私立保安老人長期照顧中心(養護型),鄭傳叡,樹林區,樹林區保安街二段64號4樓、64號5樓、64號6樓,26863810,養護,48(含2管24床),103.06,25.0026406,121.4155293
211,私立,新北市私立恩祥老人長期照顧中心（養護型）,黃冠銘,蘆洲區,蘆洲區三民路26巷51號3樓,22885959,養護,49(含插2管24床),103.03,25.083403,121.478052
212,私立,新北市私立吉立老人養護中心,王輝鴻,蘆洲區,蘆洲區中山一路238、240號各2樓,22855703,養護,21(含插2管10床),93.12,25.0801771,121.4724809
213,私立,新北市私立佳緣老人長期照顧中心（養護型）,邱菊珍,鶯歌區,鶯歌區中山路41號、41號2樓、41號3樓、41號4樓,26707278,養護,47(含插2管23床),101.11,24.956725,121.352921
214,私立,新北市私立愛鄰田園老人長期照顧中心（養護型）,陳達彥,鶯歌區,鶯歌區鶯桃路永新巷21弄2衖7號、9號,86773288,養護,40(含插2管20床),100.1,24.9514753,121.340301
215,私立,新北市私立溫馨園老人長期照顧中心（養護型）,蕭曙球,鶯歌區,鶯歌區建國路85號4樓,26782277,養護,49(含插2管24床),101.08,24.953972,121.3530486
